Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Record_ID
16080,16-06-2021,8:00 AM,Manipur,-,-,51354,998,61096,cd218f8c
16081,16-06-2021,8:00 AM,Meghalaya,-,-,37579,750,42759,2eb6e90a
16082,16-06-2021,8:00 AM,Mizoram,-,-,12191,71,15899,42795a7c
16083,16-06-2021,8:00 AM,Nagaland,-,-,20423,459,23854,d528ac11
16084,16-06-2021,8:00 AM,Odisha,-,-,811780,3388,859526,887abb8a
16085,16-06-2021,8:00 AM,Puducherry,-,-,106828,1696,113192,2dcb4ca9
16086,16-06-2021,8:00 AM,Punjab,-,-,562701,15650,589153,270b85c7
16087,16-06-2021,8:00 AM,Rajasthan,-,-,935658,8856,950133,65bc14ab
16088,16-06-2021,8:00 AM,Sikkim,-,-,15136,284,18659,4d5cc058
16089,16-06-2021,8:00 AM,Tamil Nadu,-,-,2223015,30068,2378298,0dd4d6fb
16090,16-06-2021,8:00 AM,Telangana,-,-,582993,3510,606436,947229ed
16091,16-06-2021,8:00 AM,Tripura,-,-,54870,629,60385,06ffb6b8
16092,16-06-2021,8:00 AM,Uttarakhand,-,-,326822,6985,337449,77637ea6
16093,16-06-2021,8:00 AM,Uttar Pradesh,-,-,1674072,21914,1703207,08c8b8ae
16094,16-06-2021,8:00 AM,West Bengal,-,-,1430949,17049,1468044,288277ba
16095,17-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7079,127,7306,2d75c3f4
16096,17-06-2021,8:00 AM,Andhra Pradesh,-,-,1743176,12109,1826751,e45f41b4
16097,17-06-2021,8:00 AM,Arunachal Pradesh,-,-,29223,155,32188,eaf059ba
16098,17-06-2021,8:00 AM,Assam,-,-,426259,4064,469976,51261541
16099,17-06-2021,8:00 AM,Bihar,-,-,704805,9523,718319,0f3822bc
16100,17-06-2021,8:00 AM,Chandigarh,-,-,59980,799,61241,8811c18b
16101,17-06-2021,8:00 AM,Chhattisgarh,-,-,964265,13354,988745,f84beaf4
16102,17-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10412,4,10481,1c9ca514
16103,17-06-2021,8:00 AM,Delhi,-,-,1404085,24876,1431710,bee9179b
16104,17-06-2021,8:00 AM,Goa,-,-,156354,2960,163358,2c487eec
16105,17-06-2021,8:00 AM,Gujarat,-,-,803122,10012,821376,08b85bc4
16106,17-06-2021,8:00 AM,Haryana,-,-,753918,9109,766606,1e998da9
16107,17-06-2021,8:00 AM,Himachal Pradesh,-,-,192260,3414,199407,c94b59af
16108,17-06-2021,8:00 AM,Jammu and Kashmir,-,-,293763,4217,309361,92b0fea6
16109,17-06-2021,8:00 AM,Jharkhand,-,-,336645,5092,343983,4419783
16110,17-06-2021,8:00 AM,Karnataka,-,-,2599472,33296,2784355,d28e8f5f
16111,17-06-2021,8:00 AM,Kerala,-,-,2639593,11655,2761474,fd69e0fc
16112,17-06-2021,8:00 AM,Ladakh,-,-,18945,199,19682,52562542
16113,17-06-2021,8:00 AM,Lakshadweep,-,-,8847,45,9339,a0f29914
16114,17-06-2021,8:00 AM,Madhya Pradesh,-,-,776887,8649,788809,aeca23b2
16115,17-06-2021,8:00 AM,Maharashtra,-,-,5679746,115390,5934880,f6c9e1a7
16116,17-06-2021,8:00 AM,Manipur,-,-,51762,1008,61848,404484f6
16117,17-06-2021,8:00 AM,Meghalaya,-,-,38032,758,43254,8aa0e0f7
16118,17-06-2021,8:00 AM,Mizoram,-,-,12414,74,16135,b5820366
16119,17-06-2021,8:00 AM,Nagaland,-,-,20805,461,23965,de776c39
16120,17-06-2021,8:00 AM,Odisha,-,-,817359,3432,863061,c3c50a75
16121,17-06-2021,8:00 AM,Puducherry,-,-,107425,1702,113622,642c6cbc
16122,17-06-2021,8:00 AM,Punjab,-,-,564084,15698,589828,ad1af8f1
16123,17-06-2021,8:00 AM,Rajasthan,-,-,936586,8865,950413,30f2f8b3
16124,17-06-2021,8:00 AM,Sikkim,-,-,15556,285,18806,37eed22c
16125,17-06-2021,8:00 AM,Tamil Nadu,-,-,2244073,30338,2388746,d5884a0f
16126,17-06-2021,8:00 AM,Telangana,-,-,584429,3521,607925,5105de05
16127,17-06-2021,8:00 AM,Tripura,-,-,55116,634,60872,57d7da1a
16128,17-06-2021,8:00 AM,Uttarakhand,-,-,327233,6997,337802,48b856ff
16129,17-06-2021,8:00 AM,Uttar Pradesh,-,-,1674999,21963,1703458,273cb839
16130,17-06-2021,8:00 AM,West Bengal,-,-,1432961,17118,1471231,baed1f34
16131,18-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7104,127,7335,ef52069f
16132,18-06-2021,8:00 AM,Andhra Pradesh,-,-,1750904,12167,1832902,a6f5eec3
16133,18-06-2021,8:00 AM,Arunachal Pradesh,-,-,29612,158,32483,2483463d
16134,18-06-2021,8:00 AM,Assam,-,-,431208,4105,473453,04753f2e
16135,18-06-2021,8:00 AM,Bihar,-,-,705373,9527,718704,585738df
16136,18-06-2021,8:00 AM,Chandigarh,-,-,60076,802,61310,45ce39f3
16137,18-06-2021,8:00 AM,Chhattisgarh,-,-,965292,13361,989335,652154be
16138,18-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10417,4,10492,712f6ce9
16139,18-06-2021,8:00 AM,Delhi,-,-,1404428,24886,1431868,5ec3ef1a
16140,18-06-2021,8:00 AM,Goa,-,-,156819,2969,163612,10ed441d
16141,18-06-2021,8:00 AM,Gujarat,-,-,803892,10018,821659,ee695123
16142,18-06-2021,8:00 AM,Haryana,-,-,754464,9147,766838,ec505602
16143,18-06-2021,8:00 AM,Himachal Pradesh,-,-,192845,3424,199699,0fda0193
16144,18-06-2021,8:00 AM,Jammu and Kashmir,-,-,295189,4226,310017,d8f29206
16145,18-06-2021,8:00 AM,Jharkhand,-,-,337088,5095,344129,9f18b1eb
16146,18-06-2021,8:00 AM,Karnataka,-,-,2610157,33434,2790338,c23ef339
16147,18-06-2021,8:00 AM,Kerala,-,-,2653207,11743,2773943,c918ff95
16148,18-06-2021,8:00 AM,Ladakh,-,-,19022,200,19704,0ba7cd6c
16149,18-06-2021,8:00 AM,Lakshadweep,-,-,8933,45,9377,ce79d166
16150,18-06-2021,8:00 AM,Madhya Pradesh,-,-,777291,8679,788954,2a17ca05
16151,18-06-2021,8:00 AM,Maharashtra,-,-,5685636,116026,5944710,ce70c57e
16152,18-06-2021,8:00 AM,Manipur,-,-,52220,1021,62343,1e93240f
16153,18-06-2021,8:00 AM,Meghalaya,-,-,38361,762,43732,7d885869
16154,18-06-2021,8:00 AM,Mizoram,-,-,12630,75,16437,881017fe
16155,18-06-2021,8:00 AM,Nagaland,-,-,21207,466,24041,347bf624
16156,18-06-2021,8:00 AM,Odisha,-,-,823599,3471,866692,319898dd
16157,18-06-2021,8:00 AM,Puducherry,-,-,107905,1710,113948,5dfec333
16158,18-06-2021,8:00 AM,Punjab,-,-,565339,15738,590556,0909205e
16159,18-06-2021,8:00 AM,Rajasthan,-,-,937481,8875,950618,119a09cb
16160,18-06-2021,8:00 AM,Sikkim,-,-,15702,287,18896,51c9d343
16161,18-06-2021,8:00 AM,Tamil Nadu,-,-,2266793,30548,2397864,6d01f41c
16162,18-06-2021,8:00 AM,Telangana,-,-,586362,3534,609417,cc46955d
16163,18-06-2021,8:00 AM,Tripura,-,-,55829,637,61339,526380b2
16164,18-06-2021,8:00 AM,Uttarakhand,-,-,327584,7011,338066,a27e9a99
16165,18-06-2021,8:00 AM,Uttar Pradesh,-,-,1675684,22030,1703733,b8dd6ad9
16166,18-06-2021,8:00 AM,West Bengal,-,-,1434994,17182,1474249,e523b317
16167,19-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7128,127,7363,d10d7ca1
16168,19-06-2021,8:00 AM,Andhra Pradesh,-,-,1759390,12224,1839243,a98e0352
16169,19-06-2021,8:00 AM,Arunachal Pradesh,-,-,29934,159,32692,7cc44d51
16170,19-06-2021,8:00 AM,Assam,-,-,436043,4138,477159,8dd2b434
16171,19-06-2021,8:00 AM,Bihar,-,-,705967,9536,719051,6c092b36
16172,19-06-2021,8:00 AM,Chandigarh,-,-,60123,804,61358,827c9a85
16173,19-06-2021,8:00 AM,Chhattisgarh,-,-,966414,13368,989844,9c402329
16174,19-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10425,4,10500,332262de
16175,19-06-2021,8:00 AM,Delhi,-,-,1404688,24900,1432033,f7aa875d
16176,19-06-2021,8:00 AM,Goa,-,-,157353,2975,163927,12054032
16177,19-06-2021,8:00 AM,Gujarat,-,-,804668,10023,821921,6171b6a2
16178,19-06-2021,8:00 AM,Haryana,-,-,754924,9183,767047,c9157c3f
16179,19-06-2021,8:00 AM,Himachal Pradesh,-,-,193421,3429,200043,86ac0082
16180,19-06-2021,8:00 AM,Jammu and Kashmir,-,-,296360,4234,310688,1ec08d9c
16181,19-06-2021,8:00 AM,Jharkhand,-,-,337362,5097,344270,19570a76
16182,19-06-2021,8:00 AM,Karnataka,-,-,2625447,33602,2796121,d9bc8a21
16183,19-06-2021,8:00 AM,Kerala,-,-,2665354,11833,2785304,1179f159
16184,19-06-2021,8:00 AM,Ladakh,-,-,19097,200,19730,1c26bf91
16185,19-06-2021,8:00 AM,Lakshadweep,-,-,9000,45,9392,39712d8b
16186,19-06-2021,8:00 AM,Madhya Pradesh,-,-,777630,8707,789064,a6369f94
16187,19-06-2021,8:00 AM,Maharashtra,-,-,5699983,116674,5954508,923ab6ed
16188,19-06-2021,8:00 AM,Manipur,-,-,52667,1033,62946,da41cdc8
16189,19-06-2021,8:00 AM,Meghalaya,-,-,38792,771,44382,bcd308e9
16190,19-06-2021,8:00 AM,Mizoram,-,-,12858,76,16750,ce279a23
16191,19-06-2021,8:00 AM,Nagaland,-,-,21571,467,24097,3d03756b
16192,19-06-2021,8:00 AM,Odisha,-,-,829851,3508,870498,7214007a
16193,19-06-2021,8:00 AM,Puducherry,-,-,108462,1714,114301,6badd6d4
16194,19-06-2021,8:00 AM,Punjab,-,-,566568,15771,591168,e815b64d
16195,19-06-2021,8:00 AM,Rajasthan,-,-,938101,8884,950768,41e6cab6
16196,19-06-2021,8:00 AM,Sikkim,-,-,15868,290,19058,eb361996
16197,19-06-2021,8:00 AM,Tamil Nadu,-,-,2286653,30835,2406497,5b0feeb2
16198,19-06-2021,8:00 AM,Telangana,-,-,588259,3546,610834,2c44ae59
16199,19-06-2021,8:00 AM,Tripura,-,-,56425,642,61782,2ffdd59e
16200,19-06-2021,8:00 AM,Uttarakhand,-,-,328040,7017,338288,de27ccc0
16201,19-06-2021,8:00 AM,Uttar Pradesh,-,-,1676458,22081,1703882,9bc23fd0
16202,19-06-2021,8:00 AM,West Bengal,-,-,1437106,17240,1477037,087d4dd9
16203,20-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7162,127,7394,629f9e74
16204,20-06-2021,8:00 AM,Andhra Pradesh,-,-,1767404,12269,1844917,e953da6a
16205,20-06-2021,8:00 AM,Arunachal Pradesh,-,-,30163,159,32923,d2575ca9
16206,20-06-2021,8:00 AM,Assam,-,-,441184,4178,480730,b04cdcc5
16207,20-06-2021,8:00 AM,Bihar,-,-,706461,9543,719400,5e646bec
16208,20-06-2021,8:00 AM,Chandigarh,-,-,60201,806,61403,9dcc69d4
16209,20-06-2021,8:00 AM,Chhattisgarh,-,-,967415,13377,990323,ff4fee55
16210,20-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10432,4,10510,728fbd66
16211,20-06-2021,8:00 AM,Delhi,-,-,1404889,24907,1432168,4149d266
16212,20-06-2021,8:00 AM,Goa,-,-,157772,2984,164229,20185ada
16213,20-06-2021,8:00 AM,Gujarat,-,-,805542,10028,822149,2bfddb90
16214,20-06-2021,8:00 AM,Haryana,-,-,755324,9216,767217,38188107
16215,20-06-2021,8:00 AM,Himachal Pradesh,-,-,193853,3439,200282,d42198e5
16216,20-06-2021,8:00 AM,Jammu and Kashmir,-,-,297557,4238,311209,389aa94a
16217,20-06-2021,8:00 AM,Jharkhand,-,-,337667,5099,344405,56ecccf9
16218,20-06-2021,8:00 AM,Karnataka,-,-,2637279,33763,2801936,6178f614
16219,20-06-2021,8:00 AM,Kerala,-,-,2678499,11948,2797747,dbb51c0c
16220,20-06-2021,8:00 AM,Ladakh,-,-,19150,201,19783,252f0d8c
16221,20-06-2021,8:00 AM,Lakshadweep,-,-,9039,46,9430,6361910a
16222,20-06-2021,8:00 AM,Madhya Pradesh,-,-,777995,8737,789174,8ce17074
16223,20-06-2021,8:00 AM,Maharashtra,-,-,5710356,117356,5963420,13b26026
16224,20-06-2021,8:00 AM,Manipur,-,-,52961,1039,63538,9d76e357
16225,20-06-2021,8:00 AM,Meghalaya,-,-,39377,776,44896,60a32770
16226,20-06-2021,8:00 AM,Mizoram,-,-,13129,81,16943,2cd85f56
16227,20-06-2021,8:00 AM,Nagaland,-,-,21744,468,24191,b7d5d6d8
16228,20-06-2021,8:00 AM,Odisha,-,-,835132,3550,873925,998a9bb8
16229,20-06-2021,8:00 AM,Puducherry,-,-,109083,1720,114596,fe7fc2f8
16230,20-06-2021,8:00 AM,Punjab,-,-,567883,15802,591762,d0462e83
16231,20-06-2021,8:00 AM,Rajasthan,-,-,938619,8891,950961,b63fe024
16232,20-06-2021,8:00 AM,Sikkim,-,-,16167,291,19209,4591595a
16233,20-06-2021,8:00 AM,Tamil Nadu,-,-,2304885,31015,2414680,7f7abc28
16234,20-06-2021,8:00 AM,Telangana,-,-,590072,3556,612196,4438d2a1
16235,20-06-2021,8:00 AM,Tripura,-,-,57086,646,62149,2712f07e
16236,20-06-2021,8:00 AM,Uttarakhand,-,-,328262,7026,338508,d23f0bde
16237,20-06-2021,8:00 AM,Uttar Pradesh,-,-,1677050,22132,1704139,5585c230
16238,20-06-2021,8:00 AM,West Bengal,-,-,1439215,17295,1479523,3b236be3
16239,21-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7177,127,7406,ebc9f2f5
16240,21-06-2021,8:00 AM,Andhra Pradesh,-,-,1775176,12319,1850563,73adf4a2
16241,21-06-2021,8:00 AM,Arunachal Pradesh,-,-,30407,159,33081,bd63a17f
16242,21-06-2021,8:00 AM,Assam,-,-,444743,4208,482505,0565a751
16243,21-06-2021,8:00 AM,Bihar,-,-,706955,9550,719694,7797b358
16244,21-06-2021,8:00 AM,Chandigarh,-,-,60271,806,61430,eec74fdf
16245,21-06-2021,8:00 AM,Chhattisgarh,-,-,968096,13387,990675,6a1bf218
16246,21-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10442,4,10514,deb07506
16247,21-06-2021,8:00 AM,Delhi,-,-,1405287,24914,1432292,c5fb8acc
16248,21-06-2021,8:00 AM,Goa,-,-,158178,2990,164436,cd22f9b5
16249,21-06-2021,8:00 AM,Gujarat,-,-,806193,10032,822334,c85bcddb
16250,21-06-2021,8:00 AM,Haryana,-,-,755681,9246,767418,1c24c1e9
16251,21-06-2021,8:00 AM,Himachal Pradesh,-,-,194257,3442,200410,5a2ca27c
16252,21-06-2021,8:00 AM,Jammu and Kashmir,-,-,298911,4252,311794,3fd64523
16253,21-06-2021,8:00 AM,Jharkhand,-,-,337848,5099,344543,8462c999
16254,21-06-2021,8:00 AM,Karnataka,-,-,2645735,33883,2806453,71e73c83
16255,21-06-2021,8:00 AM,Kerala,-,-,2690958,12060,2809394,a8819862
16256,21-06-2021,8:00 AM,Ladakh,-,-,19240,202,19805,99438025
16257,21-06-2021,8:00 AM,Lakshadweep,-,-,9078,46,9443,4c03b27e
16258,21-06-2021,8:00 AM,Madhya Pradesh,-,-,778280,8767,789261,6ffbccad
16259,21-06-2021,8:00 AM,Maharashtra,-,-,5719457,117961,5972781,37f40ae8
16260,21-06-2021,8:00 AM,Manipur,-,-,53405,1047,64065,24546edf
16261,21-06-2021,8:00 AM,Meghalaya,-,-,39919,780,45286,18e6bc67
16262,21-06-2021,8:00 AM,Mizoram,-,-,13390,83,17605,307c9b57
16263,21-06-2021,8:00 AM,Nagaland,-,-,21889,469,24248,8539081d
16264,21-06-2021,8:00 AM,Odisha,-,-,840214,3590,877502,ce752b4e
16265,21-06-2021,8:00 AM,Puducherry,-,-,109562,1723,114847,6a559761
16266,21-06-2021,8:00 AM,Punjab,-,-,569056,15826,592303,e6bf6457
16267,21-06-2021,8:00 AM,Rajasthan,-,-,939131,8895,951105,9bc9f372
16268,21-06-2021,8:00 AM,Sikkim,-,-,16306,293,19296,a9d8ced8
16269,21-06-2021,8:00 AM,Tamil Nadu,-,-,2321928,31197,2422497,2572fa97
16270,21-06-2021,8:00 AM,Telangana,-,-,591870,3567,613202,f94c1cf2
16271,21-06-2021,8:00 AM,Tripura,-,-,57732,650,62324,7dfae687
16272,21-06-2021,8:00 AM,Uttarakhand,-,-,328473,7035,338644,27a6335e
16273,21-06-2021,8:00 AM,Uttar Pradesh,-,-,1677611,22178,1704358,5d3f652b
16274,21-06-2021,8:00 AM,West Bengal,-,-,1441343,17348,1481707,42529797
16275,22-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7191,127,7415,e13e09f0
16276,22-06-2021,8:00 AM,Andhra Pradesh,-,-,1782680,12363,1853183,f77027fa
16277,22-06-2021,8:00 AM,Arunachal Pradesh,-,-,30677,159,33375,74ebf262
16278,22-06-2021,8:00 AM,Assam,-,-,448442,4243,485310,cce188a3
16279,22-06-2021,8:00 AM,Bihar,-,-,707365,9557,719939,7837e8b7
16280,22-06-2021,8:00 AM,Chandigarh,-,-,60327,806,61444,ace19385
16281,22-06-2021,8:00 AM,Chhattisgarh,-,-,969212,13395,991171,69a93f39
16282,22-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10452,4,10516,08b1a92c
16283,22-06-2021,8:00 AM,Delhi,-,-,1405460,24925,1432381,374ac5f6
16284,22-06-2021,8:00 AM,Goa,-,-,158591,2997,164654,e6a15e98
16285,22-06-2021,8:00 AM,Gujarat,-,-,806812,10034,822485,e37672c4
16286,22-06-2021,8:00 AM,Haryana,-,-,755968,9275,767580,2771b630
16287,22-06-2021,8:00 AM,Himachal Pradesh,-,-,194747,3448,200603,9a31d01c
16288,22-06-2021,8:00 AM,Jammu and Kashmir,-,-,300135,4262,312156,cc0b8663
16289,22-06-2021,8:00 AM,Jharkhand,-,-,338076,5100,344665,a14dac1c
16290,22-06-2021,8:00 AM,Karnataka,-,-,2654139,34025,2811320,5cda30c5
16291,22-06-2021,8:00 AM,Kerala,-,-,2704554,12154,2816843,4beda294
16292,22-06-2021,8:00 AM,Ladakh,-,-,19271,202,19838,97987422
16293,22-06-2021,8:00 AM,Lakshadweep,-,-,9106,46,9471,5eb20699
16294,22-06-2021,8:00 AM,Madhya Pradesh,-,-,778584,8786,789350,138bfe7a
16295,22-06-2021,8:00 AM,Maharashtra,-,-,5733215,118313,5979051,2dd1a3a7
16296,22-06-2021,8:00 AM,Manipur,-,-,54065,1055,64418,1a3846e6
16297,22-06-2021,8:00 AM,Meghalaya,-,-,40574,785,45555,dacb6663
16298,22-06-2021,8:00 AM,Mizoram,-,-,13667,85,17979,0bff893a
16299,22-06-2021,8:00 AM,Nagaland,-,-,22055,475,24374,d9ff8cea
16300,22-06-2021,8:00 AM,Odisha,-,-,844801,3633,880533,20b84ca8
16301,22-06-2021,8:00 AM,Puducherry,-,-,109990,1726,115080,71ee27b9
16302,22-06-2021,8:00 AM,Punjab,-,-,570327,15854,592658,9184e1d8
16303,22-06-2021,8:00 AM,Rajasthan,-,-,939664,8901,951256,0ab7988d
16304,22-06-2021,8:00 AM,Sikkim,-,-,16580,293,19321,1a942d4b
16305,22-06-2021,8:00 AM,Tamil Nadu,-,-,2337209,31386,2429924,038b3371
16306,22-06-2021,8:00 AM,Telangana,-,-,593577,3576,614399,05e7ae2a
16307,22-06-2021,8:00 AM,Tripura,-,-,58181,654,62745,a0fc3732
16308,22-06-2021,8:00 AM,Uttarakhand,-,-,328799,7044,338807,6576e675
16309,22-06-2021,8:00 AM,Uttar Pradesh,-,-,1678089,22224,1704476,c827a82d
16310,22-06-2021,8:00 AM,West Bengal,-,-,1443456,17390,1483586,77a5ebe8
16311,23-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7195,127,7425,46e0df01
16312,23-06-2021,8:00 AM,Andhra Pradesh,-,-,1791056,12416,1857352,2b37b432
16313,23-06-2021,8:00 AM,Arunachal Pradesh,-,-,30956,160,33664,d75da644
16314,23-06-2021,8:00 AM,Assam,-,-,450924,4280,488179,0943456e
16315,23-06-2021,8:00 AM,Bihar,-,-,707833,9563,720207,94a5940a
16316,23-06-2021,8:00 AM,Chandigarh,-,-,60383,806,61467,c1d32747
16317,23-06-2021,8:00 AM,Chhattisgarh,-,-,970244,13402,991653,e354c53a
16318,23-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10455,4,10520,4.20E+21
16319,23-06-2021,8:00 AM,Delhi,-,-,1405927,24933,1432778,2f13bd30
16320,23-06-2021,8:00 AM,Goa,-,-,159029,3008,164957,ac2b76ad
16321,23-06-2021,8:00 AM,Gujarat,-,-,807424,10037,822620,62543f47
16322,23-06-2021,8:00 AM,Haryana,-,-,756231,9295,767726,7375521
16323,23-06-2021,8:00 AM,Himachal Pradesh,-,-,195062,3453,200791,22b18cd8
16324,23-06-2021,8:00 AM,Jammu and Kashmir,-,-,301134,4269,312584,cd1f8e64
16325,23-06-2021,8:00 AM,Jharkhand,-,-,338256,5102,344775,a56c68ba
16326,23-06-2021,8:00 AM,Karnataka,-,-,2662250,34164,2815029,c46b3e3a
16327,23-06-2021,8:00 AM,Kerala,-,-,2716284,12295,2829460,58dbba79
16328,23-06-2021,8:00 AM,Ladakh,-,-,19309,202,19871,0bae2bc8
16329,23-06-2021,8:00 AM,Lakshadweep,-,-,9142,47,9504,5ef11f2d
16330,23-06-2021,8:00 AM,Madhya Pradesh,-,-,778902,8806,789415,cc0bfc87
16331,23-06-2021,8:00 AM,Maharashtra,-,-,5742258,118795,5987521,b605111f
16332,23-06-2021,8:00 AM,Manipur,-,-,54714,1065,64993,df806b96
16333,23-06-2021,8:00 AM,Meghalaya,-,-,40915,788,45976,99c0f047
16334,23-06-2021,8:00 AM,Mizoram,-,-,13900,85,18409,27237ed8
16335,23-06-2021,8:00 AM,Nagaland,-,-,22204,477,24438,1da59a1f
16336,23-06-2021,8:00 AM,Odisha,-,-,848960,3671,883490,d893ecef
16337,23-06-2021,8:00 AM,Puducherry,-,-,110423,1727,115364,455a9644
16338,23-06-2021,8:00 AM,Punjab,-,-,571207,15888,593063,624318da
16339,23-06-2021,8:00 AM,Rajasthan,-,-,940101,8904,951393,ee2bfd8f
16340,23-06-2021,8:00 AM,Sikkim,-,-,16732,296,19458,61dab887
16341,23-06-2021,8:00 AM,Tamil Nadu,-,-,2348353,31580,2436819,1e05853d
16342,23-06-2021,8:00 AM,Telangana,-,-,595348,3586,615574,a939d762
16343,23-06-2021,8:00 AM,Tripura,-,-,58735,658,63140,4b994a87
16344,23-06-2021,8:00 AM,Uttarakhand,-,-,329030,7052,338978,22a6f174
16345,23-06-2021,8:00 AM,Uttar Pradesh,-,-,1678486,22282,1704678,ea495a97
16346,23-06-2021,8:00 AM,West Bengal,-,-,1445493,17437,1485438,a2ae7b15
16347,24-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7210,127,7438,90ff84cb
16348,24-06-2021,8:00 AM,Andhra Pradesh,-,-,1798380,12452,1862036,a82e27c8
16349,24-06-2021,8:00 AM,Arunachal Pradesh,-,-,31189,160,33916,a30a1344
16350,24-06-2021,8:00 AM,Assam,-,-,454726,4310,490907,64564b57
16351,24-06-2021,8:00 AM,Bihar,-,-,708231,9569,720505,78c0883a
16352,24-06-2021,8:00 AM,Chandigarh,-,-,60446,807,61520,023c540f
16353,24-06-2021,8:00 AM,Chhattisgarh,-,-,971057,13407,992074,6b677e05
16354,24-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10459,4,10523,12e281e0
16355,24-06-2021,8:00 AM,Delhi,-,-,1406629,24940,1433366,940e074d
16356,24-06-2021,8:00 AM,Goa,-,-,159419,3013,165197,f7ea8687
16357,24-06-2021,8:00 AM,Gujarat,-,-,807911,10040,822758,7fe5117d
16358,24-06-2021,8:00 AM,Haryana,-,-,756426,9314,767900,dba4c68f
16359,24-06-2021,8:00 AM,Himachal Pradesh,-,-,195301,3461,201049,a9cc6103
16360,24-06-2021,8:00 AM,Jammu and Kashmir,-,-,301973,4273,313028,ea5b8847
16361,24-06-2021,8:00 AM,Jharkhand,-,-,338446,5104,344914,d12196cb
16362,24-06-2021,8:00 AM,Karnataka,-,-,2668705,34287,2819465,663d931d
16363,24-06-2021,8:00 AM,Kerala,-,-,2729967,12445,2842247,5a69b30f
16364,24-06-2021,8:00 AM,Ladakh,-,-,19341,202,19881,889499c0
16365,24-06-2021,8:00 AM,Lakshadweep,-,-,9172,47,9559,8d5cf10d
16366,24-06-2021,8:00 AM,Madhya Pradesh,-,-,779177,8827,789499,9dd3b597
16367,24-06-2021,8:00 AM,Maharashtra,-,-,5753290,119303,5997587,b918784c
16368,24-06-2021,8:00 AM,Manipur,-,-,55257,1074,65622,209b5d8d
16369,24-06-2021,8:00 AM,Meghalaya,-,-,41349,797,46458,cc33ac44
16370,24-06-2021,8:00 AM,Mizoram,-,-,14096,86,18624,96fed637
16371,24-06-2021,8:00 AM,Nagaland,-,-,22486,477,24541,eb4e3ff8
16372,24-06-2021,8:00 AM,Odisha,-,-,853012,3717,886946,b03c7c8b
16373,24-06-2021,8:00 AM,Puducherry,-,-,110838,1731,115627,76d90649
16374,24-06-2021,8:00 AM,Punjab,-,-,572008,15923,593572,0c217263
16375,24-06-2021,8:00 AM,Rajasthan,-,-,940465,8905,951548,0025f8fe
16376,24-06-2021,8:00 AM,Sikkim,-,-,16903,296,19589,4c10eaaf
16377,24-06-2021,8:00 AM,Tamil Nadu,-,-,2358785,31746,2443415,1dfebf38
16378,24-06-2021,8:00 AM,Telangana,-,-,596628,3598,616688,975d70b6
16379,24-06-2021,8:00 AM,Tripura,-,-,58978,660,63499,29b1a7a0
16380,24-06-2021,8:00 AM,Uttarakhand,-,-,329182,7068,339127,be023f1a
16381,24-06-2021,8:00 AM,Uttar Pradesh,-,-,1678788,22336,1704790,a4c0b36a
16382,24-06-2021,8:00 AM,West Bengal,-,-,1447510,17475,1487363,0d990049
16383,25-06-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7214,127,7440,7e6249ee
16384,25-06-2021,8:00 AM,Andhra Pradesh,-,-,1804844,12490,1867017,95cc0de6
16385,25-06-2021,8:00 AM,Arunachal Pradesh,-,-,31487,162,34214,12c52c04
16386,25-06-2021,8:00 AM,Assam,-,-,458330,4344,493688,d8f6aa30
16387,25-06-2021,8:00 AM,Bihar,-,-,708586,9573,720717,9dc035f0
16388,25-06-2021,8:00 AM,Chandigarh,-,-,60488,807,61542,f6c849af
16389,25-06-2021,8:00 AM,Chhattisgarh,-,-,971662,13415,992391,4344fa45
16390,25-06-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10463,4,10526,d2dc4206
16391,25-06-2021,8:00 AM,Delhi,-,-,1406760,24948,1433475,b08098ee
16392,25-06-2021,8:00 AM,Goa,-,-,159677,3022,165426,a6eb0539
16393,25-06-2021,8:00 AM,Gujarat,-,-,808418,10042,822887,ffa94280
16394,25-06-2021,8:00 AM,Haryana,-,-,756679,9333,768002,fd11d902
16395,25-06-2021,8:00 AM,Himachal Pradesh,-,-,195624,3463,201210,192f14d2
